X,Y,Z,Name,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,NAME2
441238.295892161,4459000.42994471,0,11.08,"49","049","001108",1400000US49049001108,"49049001108",Census Tract 11.08,UT,Utah County,Utah,CT,"1090425","0",11.08
440217.191116163,4457560.67067513,0,12.01,"49","049","001201",1400000US49049001201,"49049001201",Census Tract 12.01,UT,Utah County,Utah,CT,"2463963","0",12.01
441477.255831673,4457602.76823683,0,12.02,"49","049","001202",1400000US49049001202,"49049001202",Census Tract 12.02,UT,Utah County,Utah,CT,"1693938","0",12.02
442543.65706193,4458092.84241455,0,13,"49","049","001300",1400000US49049001300,"49049001300",Census Tract 13,UT,Utah County,Utah,CT,"2669682","0",13
443582.396537292,4459517.7886274,0,14.01,"49","049","001401",1400000US49049001401,"49049001401",Census Tract 14.01,UT,Utah County,Utah,CT,"4765065","0",14.01
443275.842375561,4456462.7182737,0,14.03,"49","049","001403",1400000US49049001403,"49049001403",Census Tract 14.03,UT,Utah County,Utah,CT,"808294","0",14.03
442822.165095113,4457122.17772147,0,14.04,"49","049","001404",1400000US49049001404,"49049001404",Census Tract 14.04,UT,Utah County,Utah,CT,"880039","0",14.04
445621.114940392,4461847.00746897,0,15.01,"49","049","001501",1400000US49049001501,"49049001501",Census Tract 15.01,UT,Utah County,Utah,CT,"11812062","0",15.01
445610.953806618,4458817.92614142,0,15.03,"49","049","001503",1400000US49049001503,"49049001503",Census Tract 15.03,UT,Utah County,Utah,CT,"4960906","0",15.03
445342.991023034,4457549.55348264,0,15.04,"49","049","001504",1400000US49049001504,"49049001504",Census Tract 15.04,UT,Utah County,Utah,CT,"2723059","0",15.04
443961.789901783,4456422.97373687,0,16.01,"49","049","001601",1400000US49049001601,"49049001601",Census Tract 16.01,UT,Utah County,Utah,CT,"605361","0",16.01
444748.547989187,4455907.12668062,0,16.02,"49","049","001602",1400000US49049001602,"49049001602",Census Tract 16.02,UT,Utah County,Utah,CT,"1569239","0",16.02
446889.800674357,4456349.22499939,0,17.01,"49","049","001701",1400000US49049001701,"49049001701",Census Tract 17.01,UT,Utah County,Utah,CT,"6841497","0",17.01
445956.851670365,4454514.83234812,0,17.02,"49","049","001702",1400000US49049001702,"49049001702",Census Tract 17.02,UT,Utah County,Utah,CT,"1284809","0",17.02
444639.742221898,4454983.15159018,0,18.01,"49","049","001801",1400000US49049001801,"49049001801",Census Tract 18.01,UT,Utah County,Utah,CT,"498974","0",18.01
444633.633091232,4454470.25498665,0,18.02,"49","049","001802",1400000US49049001802,"49049001802",Census Tract 18.02,UT,Utah County,Utah,CT,"583166","0",18.02
444706.247276183,4454129.61213673,0,18.03,"49","049","001803",1400000US49049001803,"49049001803",Census Tract 18.03,UT,Utah County,Utah,CT,"485039","0",18.03
443605.984053662,4454991.86118003,0,19,"49","049","001900",1400000US49049001900,"49049001900",Census Tract 19,UT,Utah County,Utah,CT,"1043713","0",19
442958.025538368,4454846.80757345,0,20.01,"49","049","002001",1400000US49049002001,"49049002001",Census Tract 20.01,UT,Utah County,Utah,CT,"898372","0",20.01
442069.10495026,4454230.84673003,0,20.02,"49","049","002002",1400000US49049002002,"49049002002",Census Tract 20.02,UT,Utah County,Utah,CT,"1125355","0",20.02
441225.380503183,4456055.4211047,0,21.01,"49","049","002101",1400000US49049002101,"49049002101",Census Tract 21.01,UT,Utah County,Utah,CT,"2121288","0",21.01
442301.563386113,4455421.6618207,0,21.02,"49","049","002102",1400000US49049002102,"49049002102",Census Tract 21.02,UT,Utah County,Utah,CT,"1745742","0",21.02
439305.422298535,4455731.27617803,0,22.04,"49","049","002204",1400000US49049002204,"49049002204",Census Tract 22.04,UT,Utah County,Utah,CT,"5841535","0",22.04
440118.369579817,4454613.57199788,0,22.05,"49","049","002205",1400000US49049002205,"49049002205",Census Tract 22.05,UT,Utah County,Utah,CT,"3836770","24222",22.05
441213.21162812,4453310.00373443,0,22.06,"49","049","002206",1400000US49049002206,"49049002206",Census Tract 22.06,UT,Utah County,Utah,CT,"1669210","0",22.06
435682.8145116,4462598.69004562,0,22.08,"49","049","002208",1400000US49049002208,"49049002208",Census Tract 22.08,UT,Utah County,Utah,CT,"4072198","0",22.08
437440.934497492,4462187.76045909,0,22.09,"49","049","002209",1400000US49049002209,"49049002209",Census Tract 22.09,UT,Utah County,Utah,CT,"6990263","0",22.09
438083.042694863,4459356.21586071,0,22.1,"49","049","002210",1400000US49049002210,"49049002210",Census Tract 22.10,UT,Utah County,Utah,CT,"1140123","0",22.1
439135.323337671,4457576.3751468,0,22.11,"49","049","002211",1400000US49049002211,"49049002211",Census Tract 22.11,UT,Utah County,Utah,CT,"1250567","0",22.11
436594.417954566,4459493.3250288,0,22.12,"49","049","002212",1400000US49049002212,"49049002212",Census Tract 22.12,UT,Utah County,Utah,CT,"9487020","0",22.12
441751.496379959,4451339.63458685,0,22.13,"49","049","002213",1400000US49049002213,"49049002213",Census Tract 22.13,UT,Utah County,Utah,CT,"12842902","0",22.13
442868.708295005,4453467.07047093,0,23,"49","049","002300",1400000US49049002300,"49049002300",Census Tract 23,UT,Utah County,Utah,CT,"1319622","0",23
443654.138407358,4453831.67325577,0,24,"49","049","002400",1400000US49049002400,"49049002400",Census Tract 24,UT,Utah County,Utah,CT,"991590","0",24
444720.018193363,4453396.9589151,0,25,"49","049","002500",1400000US49049002500,"49049002500",Census Tract 25,UT,Utah County,Utah,CT,"1034541","0",25
448460.986500998,4450693.83293915,0,27.02,"49","049","002702",1400000US49049002702,"49049002702",Census Tract 27.02,UT,Utah County,Utah,CT,"12001667","0",27.02
445848.805149508,4453218.977231,0,27.03,"49","049","002703",1400000US49049002703,"49049002703",Census Tract 27.03,UT,Utah County,Utah,CT,"999706","0",27.03
446154.652682744,4446372.3827929,0,29.01,"49","049","002901",1400000US49049002901,"49049002901",Census Tract 29.01,UT,Utah County,Utah,CT,"12681326","0",29.01
447695.384507511,4446759.17315759,0,29.02,"49","049","002902",1400000US49049002902,"49049002902",Census Tract 29.02,UT,Utah County,Utah,CT,"1970209","0",29.02
448672.657547327,4447928.92813809,0,30.01,"49","049","003001",1400000US49049003001,"49049003001",Census Tract 30.01,UT,Utah County,Utah,CT,"2464039","0",30.01
450569.613029975,4447216.14239367,0,30.02,"49","049","003002",1400000US49049003002,"49049003002",Census Tract 30.02,UT,Utah County,Utah,CT,"5022199","0",30.02
449924.296319925,4445033.23914586,0,31.03,"49","049","003103",1400000US49049003103,"49049003103",Census Tract 31.03,UT,Utah County,Utah,CT,"1813867","0",31.03
451882.276897938,4445665.73890802,0,31.04,"49","049","003104",1400000US49049003104,"49049003104",Census Tract 31.04,UT,Utah County,Utah,CT,"6447825","0",31.04
449010.711628055,4446116.05478196,0,31.05,"49","049","003105",1400000US49049003105,"49049003105",Census Tract 31.05,UT,Utah County,Utah,CT,"1821719","0",31.05
448600.604588887,4444322.53936202,0,31.06,"49","049","003106",1400000US49049003106,"49049003106",Census Tract 31.06,UT,Utah County,Utah,CT,"1730464","0",31.06
444721.865705977,4441566.72093349,0,32.01,"49","049","003201",1400000US49049003201,"49049003201",Census Tract 32.01,UT,Utah County,Utah,CT,"1554968","0",32.01
445266.811670954,4438548.13651096,0,32.03,"49","049","003203",1400000US49049003203,"49049003203",Census Tract 32.03,UT,Utah County,Utah,CT,"3199044","0",32.03
444797.844284437,4440067.91944948,0,32.04,"49","049","003204",1400000US49049003204,"49049003204",Census Tract 32.04,UT,Utah County,Utah,CT,"1238687","0",32.04
445932.218243004,4439903.72823247,0,32.05,"49","049","003205",1400000US49049003205,"49049003205",Census Tract 32.05,UT,Utah County,Utah,CT,"1701049","0",32.05
443113.743702896,4439300.43268807,0,33.01,"49","049","003301",1400000US49049003301,"49049003301",Census Tract 33.01,UT,Utah County,Utah,CT,"2192964","0",33.01
443819.42596766,4441169.93259974,0,33.02,"49","049","003302",1400000US49049003302,"49049003302",Census Tract 33.02,UT,Utah County,Utah,CT,"1961446","0",33.02
439641.992408118,4434559.81125867,0,34.01,"49","049","003401",1400000US49049003401,"49049003401",Census Tract 34.01,UT,Utah County,Utah,CT,"9085765","23788",34.01
436160.358406336,4431328.68968379,0,34.03,"49","049","003403",1400000US49049003403,"49049003403",Census Tract 34.03,UT,Utah County,Utah,CT,"3321887","0",34.03
438882.898488217,4431899.88406695,0,34.04,"49","049","003404",1400000US49049003404,"49049003404",Census Tract 34.04,UT,Utah County,Utah,CT,"2541711","0",34.04
437763.793574647,4431544.02198919,0,34.05,"49","049","003405",1400000US49049003405,"49049003405",Census Tract 34.05,UT,Utah County,Utah,CT,"2625658","0",34.05
405010.873887171,4457499.63642299,0,101.07,"49","049","010107",1400000US49049010107,"49049010107",Census Tract 101.07,UT,Utah County,Utah,CT,"641232224","177110",101.07
425184.114037458,4472125.37524696,0,101.1,"49","049","010110",1400000US49049010110,"49049010110",Census Tract 101.10,UT,Utah County,Utah,CT,"5619395","228993",101.1
415554.265873461,4463924.07757462,0,101.14,"49","049","010114",1400000US49049010114,"49049010114",Census Tract 101.14,UT,Utah County,Utah,CT,"16378471","0",101.14
416019.41725971,4457980.85309115,0,101.15,"49","049","010115",1400000US49049010115,"49049010115",Census Tract 101.15,UT,Utah County,Utah,CT,"74202713","0",101.15
422282.6896986,4461722.99868747,0,101.16,"49","049","010116",1400000US49049010116,"49049010116",Census Tract 101.16,UT,Utah County,Utah,CT,"14956427","0",101.16
419972.043402423,4463386.75420818,0,101.17,"49","049","010117",1400000US49049010117,"49049010117",Census Tract 101.17,UT,Utah County,Utah,CT,"18929013","0",101.17
422432.305939939,4465634.10694243,0,101.18,"49","049","010118",1400000US49049010118,"49049010118",Census Tract 101.18,UT,Utah County,Utah,CT,"3114517","0",101.18
415542.840687598,4466708.7433605,0,101.19,"49","049","010119",1400000US49049010119,"49049010119",Census Tract 101.19,UT,Utah County,Utah,CT,"4225590","0",101.19
417279.686800685,4466409.05014182,0,101.2,"49","049","010120",1400000US49049010120,"49049010120",Census Tract 101.20,UT,Utah County,Utah,CT,"9010841","0",101.2
418935.14187314,4469790.43431184,0,101.21,"49","049","010121",1400000US49049010121,"49049010121",Census Tract 101.21,UT,Utah County,Utah,CT,"8146776","0",101.21
414137.35931628,4467397.44529218,0,101.22,"49","049","010122",1400000US49049010122,"49049010122",Census Tract 101.22,UT,Utah County,Utah,CT,"12411180","0",101.22
420872.889241158,4472722.21412113,0,101.23,"49","049","010123",1400000US49049010123,"49049010123",Census Tract 101.23,UT,Utah County,Utah,CT,"7719064","0",101.23
422627.883408023,4472944.30761812,0,101.24,"49","049","010124",1400000US49049010124,"49049010124",Census Tract 101.24,UT,Utah County,Utah,CT,"5245914","20222",101.24
421868.536176799,4468894.90114497,0,101.25,"49","049","010125",1400000US49049010125,"49049010125",Census Tract 101.25,UT,Utah County,Utah,CT,"11787568","54958",101.25
423889.40689372,4469635.72656017,0,101.26,"49","049","010126",1400000US49049010126,"49049010126",Census Tract 101.26,UT,Utah County,Utah,CT,"5022151","231999",101.26
425567.926238314,4469558.50044217,0,101.27,"49","049","010127",1400000US49049010127,"49049010127",Census Tract 101.27,UT,Utah County,Utah,CT,"5698166","51547",101.27
423618.708414134,4476433.5551498,0,101.28,"49","049","010128",1400000US49049010128,"49049010128",Census Tract 101.28,UT,Utah County,Utah,CT,"4300939","20570",101.28
423119.403527993,4475330.96799198,0,101.29,"49","049","010129",1400000US49049010129,"49049010129",Census Tract 101.29,UT,Utah County,Utah,CT,"5943801","316270",101.29
427155.470052252,4469421.81561428,0,101.3,"49","049","010130",1400000US49049010130,"49049010130",Census Tract 101.30,UT,Utah County,Utah,CT,"2505990","0",101.3
432198.859020493,4467236.10577419,0,101.31,"49","049","010131",1400000US49049010131,"49049010131",Census Tract 101.31,UT,Utah County,Utah,CT,"21840663","26864",101.31
429974.213368842,4448908.5857844,0,101.32,"49","049","010132",1400000US49049010132,"49049010132",Census Tract 101.32,UT,Utah County,Utah,CT,"71814669","359844715",101.32
432939.101544701,4477689.75247804,0,102.08,"49","049","010208",1400000US49049010208,"49049010208",Census Tract 102.08,UT,Utah County,Utah,CT,"5347057","0",102.08
434854.414479755,4477454.52845056,0,102.09,"49","049","010209",1400000US49049010209,"49049010209",Census Tract 102.09,UT,Utah County,Utah,CT,"6765130","0",102.09
438233.413541824,4472270.65521045,0,102.1,"49","049","010210",1400000US49049010210,"49049010210",Census Tract 102.10,UT,Utah County,Utah,CT,"15810476","0",102.1
435668.938832921,4481757.95730564,0,102.11,"49","049","010211",1400000US49049010211,"49049010211",Census Tract 102.11,UT,Utah County,Utah,CT,"76536151","26992",102.11
425644.179608349,4478521.65312909,0,102.12,"49","049","010212",1400000US49049010212,"49049010212",Census Tract 102.12,UT,Utah County,Utah,CT,"18915270","0",102.12
435520.231642733,4472218.10051274,0,102.13,"49","049","010213",1400000US49049010213,"49049010213",Census Tract 102.13,UT,Utah County,Utah,CT,"3290447","0",102.13
428733.058140833,4475022.21738013,0,102.16,"49","049","010216",1400000US49049010216,"49049010216",Census Tract 102.16,UT,Utah County,Utah,CT,"2969781","0",102.16
429960.279019723,4479007.89051404,0,102.17,"49","049","010217",1400000US49049010217,"49049010217",Census Tract 102.17,UT,Utah County,Utah,CT,"21139485","0",102.17
433174.073223102,4474570.95160056,0,102.19,"49","049","010219",1400000US49049010219,"49049010219",Census Tract 102.19,UT,Utah County,Utah,CT,"6447254","0",102.19
437124.476300667,4475302.45833923,0,102.2,"49","049","010220",1400000US49049010220,"49049010220",Census Tract 102.20,UT,Utah County,Utah,CT,"9371841","0",102.2
425730.603519076,4475138.6977282,0,102.21,"49","049","010221",1400000US49049010221,"49049010221",Census Tract 102.21,UT,Utah County,Utah,CT,"2027559","0",102.21
427111.024658509,4475067.18149368,0,102.22,"49","049","010222",1400000US49049010222,"49049010222",Census Tract 102.22,UT,Utah County,Utah,CT,"3393100","0",102.22
430756.186877337,4475380.34805725,0,102.23,"49","049","010223",1400000US49049010223,"49049010223",Census Tract 102.23,UT,Utah County,Utah,CT,"2654486","0",102.23
430755.428406678,4473865.51897652,0,102.24,"49","049","010224",1400000US49049010224,"49049010224",Census Tract 102.24,UT,Utah County,Utah,CT,"3901284","0",102.24
435555.22489742,4471042.25172717,0,102.25,"49","049","010225",1400000US49049010225,"49049010225",Census Tract 102.25,UT,Utah County,Utah,CT,"3025882","0",102.25
437069.738088581,4470786.32585945,0,102.26,"49","049","010226",1400000US49049010226,"49049010226",Census Tract 102.26,UT,Utah County,Utah,CT,"2688306","0",102.26
451906.363311361,4443481.36939498,0,103.03,"49","049","010303",1400000US49049010303,"49049010303",Census Tract 103.03,UT,Utah County,Utah,CT,"9795433","0",103.03
452079.50762879,4439329.91456207,0,103.05,"49","049","010305",1400000US49049010305,"49049010305",Census Tract 103.05,UT,Utah County,Utah,CT,"34035766","0",103.05
445982.252938547,4442275.70197168,0,103.06,"49","049","010306",1400000US49049010306,"49049010306",Census Tract 103.06,UT,Utah County,Utah,CT,"6797750","0",103.06
448110.595860796,4439419.99855495,0,103.07,"49","049","010307",1400000US49049010307,"49049010307",Census Tract 103.07,UT,Utah County,Utah,CT,"5821105","0",103.07
448139.457825565,4442367.84148491,0,103.08,"49","049","010308",1400000US49049010308,"49049010308",Census Tract 103.08,UT,Utah County,Utah,CT,"5881222","0",103.08
446836.951557258,4438015.46258068,0,104.04,"49","049","010404",1400000US49049010404,"49049010404",Census Tract 104.04,UT,Utah County,Utah,CT,"2107067","0",104.04
448378.186558793,4437848.51910884,0,104.05,"49","049","010405",1400000US49049010405,"49049010405",Census Tract 104.05,UT,Utah County,Utah,CT,"1631373","0",104.05
443669.492069236,4436373.77956042,0,104.06,"49","049","010406",1400000US49049010406,"49049010406",Census Tract 104.06,UT,Utah County,Utah,CT,"30907295","0",104.06
440853.631522148,4432704.69196627,0,104.07,"49","049","010407",1400000US49049010407,"49049010407",Census Tract 104.07,UT,Utah County,Utah,CT,"7600019","58009",104.07
444074.3154671,4433336.13143165,0,104.08,"49","049","010408",1400000US49049010408,"49049010408",Census Tract 104.08,UT,Utah County,Utah,CT,"6316882","0",104.08
434114.841859307,4421341.55441406,0,104.09,"49","049","010409",1400000US49049010409,"49049010409",Census Tract 104.09,UT,Utah County,Utah,CT,"45040470","0",104.09
436550.484352798,4428240.85954058,0,104.1,"49","049","010410",1400000US49049010410,"49049010410",Census Tract 104.10,UT,Utah County,Utah,CT,"14489132","27969",104.1
441376.908128556,4421982.87586584,0,104.11,"49","049","010411",1400000US49049010411,"49049010411",Census Tract 104.11,UT,Utah County,Utah,CT,"261445868","119359",104.11
439279.511353259,4443639.89657794,0,105.03,"49","049","010503",1400000US49049010503,"49049010503",Census Tract 105.03,UT,Utah County,Utah,CT,"88580828","645018",105.03
434001.396612355,4432800.69715047,0,105.04,"49","049","010504",1400000US49049010504,"49049010504",Census Tract 105.04,UT,Utah County,Utah,CT,"63260123","16518",105.04
433188.470782362,4426504.34408859,0,105.05,"49","049","010505",1400000US49049010505,"49049010505",Census Tract 105.05,UT,Utah County,Utah,CT,"5500630","1204",105.05
431200.815718517,4423527.07946828,0,105.06,"49","049","010506",1400000US49049010506,"49049010506",Census Tract 105.06,UT,Utah County,Utah,CT,"7225272","110911",105.06
418047.654947084,4423845.3546723,0,106,"49","049","010600",1400000US49049010600,"49049010600",Census Tract 106,UT,Utah County,Utah,CT,"682441977","248293",106
433439.485435162,4472203.25711544,0,107,"49","049","010700",1400000US49049010700,"49049010700",Census Tract 107,UT,Utah County,Utah,CT,"5471091","0",107
464286.108582,4449534.93958491,0,109,"49","049","010900",1400000US49049010900,"49049010900",Census Tract 109,UT,Utah County,Utah,CT,"2393995115","448739",109
409926.178745822,4475776.22231906,0,9801,"49","049","980100",1400000US49049980100,"49049980100",Census Tract 9801,UT,Utah County,Utah,CT,"79228326","810",9801
445365.779483711,4456688.15117426,0,9802,"49","049","980200",1400000US49049980200,"49049980200",Census Tract 9802,UT,Utah County,Utah,CT,"646147","0",9802
444753.792721751,4450787.31952817,0,9803,"49","049","980300",1400000US49049980300,"49049980300",Census Tract 9803,UT,Utah County,Utah,CT,"5645801","0",9803
446760.079349333,4453881.12344153,0,9804,"49","049","980400",1400000US49049980400,"49049980400",Census Tract 9804,UT,Utah County,Utah,CT,"3386537","0",9804
446131.576409083,4450605.81382734,0,9805,"49","049","980500",1400000US49049980500,"49049980500",Census Tract 9805,UT,Utah County,Utah,CT,"6012485","0",9805
438897.295806784,4451592.01858148,0,9806,"49","049","980600",1400000US49049980600,"49049980600",Census Tract 9806,UT,Utah County,Utah,CT,"5124665","154991",9806
491262.602525483,4460411.56633396,0,9405.01,"49","051","940501",1400000US49051940501,"49051940501",Census Tract 9405.01,UT,Wasatch County,Utah,CT,"2403025608","68611656",9405.01
463734.620849389,4484483.96288033,0,9601,"49","051","960100",1400000US49051960100,"49051960100",Census Tract 9601,UT,Wasatch County,Utah,CT,"12452735","0",9601
465915.44716557,4482083.22249555,0,9602.01,"49","051","960201",1400000US49051960201,"49051960201",Census Tract 9602.01,UT,Wasatch County,Utah,CT,"4004719","0",9602.01
465692.028922919,4487626.89803092,0,9602.02,"49","051","960202",1400000US49051960202,"49051960202",Census Tract 9602.02,UT,Wasatch County,Utah,CT,"16784644","0",9602.02
470238.106151912,4481162.10173129,0,9602.03,"49","051","960203",1400000US49051960203,"49051960203",Census Tract 9602.03,UT,Wasatch County,Utah,CT,"37833891","0",9602.03
464349.489443004,4479708.38989673,0,9602.04,"49","051","960204",1400000US49051960204,"49051960204",Census Tract 9602.04,UT,Wasatch County,Utah,CT,"11431691","0",9602.04
461645.790656066,4483984.3888957,0,9604.01,"49","051","960401",1400000US49051960401,"49051960401",Census Tract 9604.01,UT,Wasatch County,Utah,CT,"26736911","47954",9604.01
458496.546701929,4485023.69123935,0,9604.02,"49","051","960402",1400000US49051960402,"49051960402",Census Tract 9604.02,UT,Wasatch County,Utah,CT,"15715812","0",9604.02
454629.113766556,4479789.5448204,0,9605,"49","051","960500",1400000US49051960500,"49051960500",Census Tract 9605,UT,Wasatch County,Utah,CT,"518665469","10468719",9605
464199.383195424,4481344.06851245,0,9801,"49","051","980100",1400000US49051980100,"49051980100",Census Tract 9801,UT,Wasatch County,Utah,CT,"1801343","0",9801
296550.582215269,4136448.09255334,0,2701.01,"49","053","270101",1400000US49053270101,"49053270101",Census Tract 2701.01,UT,Washington County,Utah,CT,"693049405","963696",2701.01
318167.26501393,4124642.1580746,0,2701.02,"49","053","270102",1400000US49053270102,"49053270102",Census Tract 2701.02,UT,Washington County,Utah,CT,"1530753210","1127163",2701.02
267694.054925297,4145401.76814547,0,2702,"49","053","270200",1400000US49053270200,"49053270200",Census Tract 2702,UT,Washington County,Utah,CT,"1397878318","1992706",2702
270932.564215175,4122807.20710927,0,2703.01,"49","053","270301",1400000US49053270301,"49053270301",Census Tract 2703.01,UT,Washington County,Utah,CT,"196609139","0",2703.01
242299.112848327,4128291.97730949,0,2703.02,"49","053","270302",1400000US49053270302,"49053270302",Census Tract 2703.02,UT,Washington County,Utah,CT,"1548874210","1142600",2703.02
261669.076000453,4116426.02167765,0,2704.01,"49","053","270401",1400000US49053270401,"49053270401",Census Tract 2704.01,UT,Washington County,Utah,CT,"19362454","127467",2704.01
260009.621726249,4123772.93853185,0,2704.02,"49","053","270402",1400000US49053270402,"49053270402",Census Tract 2704.02,UT,Washington County,Utah,CT,"120396451","0",2704.02
261323.689325804,4111904.39463058,0,2705.01,"49","053","270501",1400000US49053270501,"49053270501",Census Tract 2705.01,UT,Washington County,Utah,CT,"19029960","0",2705.01
264620.974331501,4115147.67174713,0,2705.02,"49","053","270502",1400000US49053270502,"49053270502",Census Tract 2705.02,UT,Washington County,Utah,CT,"10602681","15103",2705.02
267345.952982354,4109938.70136578,0,2706.01,"49","053","270601",1400000US49053270601,"49053270601",Census Tract 2706.01,UT,Washington County,Utah,CT,"4325660","0",2706.01
265441.751126121,4109445.01306301,0,2706.02,"49","053","270602",1400000US49053270602,"49053270602",Census Tract 2706.02,UT,Washington County,Utah,CT,"10929715","6866",2706.02
267856.580904627,4112694.37621861,0,2707.01,"49","053","270701",1400000US49053270701,"49053270701",Census Tract 2707.01,UT,Washington County,Utah,CT,"2556061","0",2707.01
267018.257615918,4115901.58876362,0,2707.02,"49","053","270702",1400000US49053270702,"49053270702",Census Tract 2707.02,UT,Washington County,Utah,CT,"14613011","0",2707.02
280344.81427591,4118176.34027485,0,2708.02,"49","053","270802",1400000US49053270802,"49053270802",Census Tract 2708.02,UT,Washington County,Utah,CT,"87814791","0",2708.02
279356.606699565,4104685.68379659,0,2708.03,"49","053","270803",1400000US49053270803,"49053270803",Census Tract 2708.03,UT,Washington County,Utah,CT,"58457018","30820",2708.03
276404.904327803,4108599.81733826,0,2708.04,"49","053","270804",1400000US49053270804,"49053270804",Census Tract 2708.04,UT,Washington County,Utah,CT,"7653883","0",2708.04
278634.612689752,4113137.36653959,0,2708.05,"49","053","270805",1400000US49053270805,"49053270805",Census Tract 2708.05,UT,Washington County,Utah,CT,"7079948","0",2708.05
280879.80260533,4113513.10135784,0,2708.06,"49","053","270806",1400000US49053270806,"49053270806",Census Tract 2708.06,UT,Washington County,Utah,CT,"12242747","0",2708.06
295873.123759281,4108457.14274819,0,2709.01,"49","053","270901",1400000US49053270901,"49053270901",Census Tract 2709.01,UT,Washington County,Utah,CT,"97569172","82768",2709.01
295704.827310906,4118388.65804298,0,2709.03,"49","053","270903",1400000US49053270903,"49053270903",Census Tract 2709.03,UT,Washington County,Utah,CT,"9488827","0",2709.03
291661.120686807,4117735.10429392,0,2709.04,"49","053","270904",1400000US49053270904,"49053270904",Census Tract 2709.04,UT,Washington County,Utah,CT,"22527233","1505556",2709.04
287080.0244677,4107343.62706361,0,2709.05,"49","053","270905",1400000US49053270905,"49053270905",Census Tract 2709.05,UT,Washington County,Utah,CT,"216458395","786926",2709.05
300972.475335215,4122299.93695837,0,2710,"49","053","271000",1400000US49053271000,"49053271000",Census Tract 2710,UT,Washington County,Utah,CT,"49377431","0",2710
276154.109178452,4110189.76954811,0,2711.01,"49","053","271101",1400000US49053271101,"49053271101",Census Tract 2711.01,UT,Washington County,Utah,CT,"5553070","0",2711.01
274340.561136818,4110237.86652428,0,2711.02,"49","053","271102",1400000US49053271102,"49053271102",Census Tract 2711.02,UT,Washington County,Utah,CT,"2900687","0",2711.02
273031.424601355,4110510.32279532,0,2712,"49","053","271200",1400000US49053271200,"49053271200",Census Tract 2712,UT,Washington County,Utah,CT,"5402896","0",2712
271572.914068478,4108867.33016342,0,2713,"49","053","271300",1400000US49053271300,"49053271300",Census Tract 2713,UT,Washington County,Utah,CT,"1767944","0",2713
270646.211589143,4108359.15215719,0,2714,"49","053","271400",1400000US49053271400,"49053271400",Census Tract 2714,UT,Washington County,Utah,CT,"2305525","0",2714
268978.872385139,4109173.12615558,0,2715.01,"49","053","271501",1400000US49053271501,"49053271501",Census Tract 2715.01,UT,Washington County,Utah,CT,"8864784","0",2715.01
267420.495341025,4105967.79918404,0,2715.02,"49","053","271502",1400000US49053271502,"49053271502",Census Tract 2715.02,UT,Washington County,Utah,CT,"13929361","0",2715.02
267119.185579656,4103181.5692351,0,2716,"49","053","271600",1400000US49053271600,"49053271600",Census Tract 2716,UT,Washington County,Utah,CT,"14964527","0",2716
273561.10707218,4101674.08296584,0,2717.02,"49","053","271702",1400000US49053271702,"49053271702",Census Tract 2717.02,UT,Washington County,Utah,CT,"73247173","0",2717.02
274591.4178234,4106712.18996001,0,2717.03,"49","053","271703",1400000US49053271703,"49053271703",Census Tract 2717.03,UT,Washington County,Utah,CT,"10847639","0",2717.03
272005.904361152,4106521.77241465,0,2717.04,"49","053","271704",1400000US49053271704,"49053271704",Census Tract 2717.04,UT,Washington County,Utah,CT,"4642605","0",2717.04
271025.524129771,4107254.82192568,0,2718,"49","053","271800",1400000US49053271800,"49053271800",Census Tract 2718,UT,Washington County,Utah,CT,"4961108","0",2718
508239.183264194,4242431.4103421,0,9791,"49","055","979100",1400000US49055979100,"49055979100",Census Tract 9791,UT,Wayne County,Utah,CT,"6374011495","15049641",9791
420485.91212584,4568335.07961154,0,2001,"49","057","200100",1400000US49057200100,"49057200100",Census Tract 2001,UT,Weber County,Utah,CT,"2490914","0",2001
419344.214826206,4567967.2538429,0,2002.02,"49","057","200202",1400000US49057200202,"49057200202",Census Tract 2002.02,UT,Weber County,Utah,CT,"2036054","0",2002.02
419880.834064002,4569768.64301191,0,2002.03,"49","057","200203",1400000US49057200203,"49057200203",Census Tract 2002.03,UT,Weber County,Utah,CT,"2052245","0",2002.03
419908.986752563,4570833.78444711,0,2002.04,"49","057","200204",1400000US49057200204,"49057200204",Census Tract 2002.04,UT,Weber County,Utah,CT,"2774389","0",2002.04
417941.48565804,4567820.90173167,0,2003.01,"49","057","200301",1400000US49057200301,"49057200301",Census Tract 2003.01,UT,Weber County,Utah,CT,"2666945","0",2003.01
416291.342892537,4568449.37808302,0,2003.02,"49","057","200302",1400000US49057200302,"49057200302",Census Tract 2003.02,UT,Weber County,Utah,CT,"7883151","0",2003.02
417834.396391075,4565917.98858158,0,2004,"49","057","200400",1400000US49057200400,"49057200400",Census Tract 2004,UT,Weber County,Utah,CT,"2379840","0",2004
419669.019254723,4566166.98311719,0,2005,"49","057","200500",1400000US49057200500,"49057200500",Census Tract 2005,UT,Weber County,Utah,CT,"3159443","0",2005
421070.743065352,4566511.03134762,0,2006,"49","057","200600",1400000US49057200600,"49057200600",Census Tract 2006,UT,Weber County,Utah,CT,"2868858","0",2006
